condition,variant,method,k,profile_id,name,gender,birth_year,cultural_background,hometown,life_events,rank,song,artist,year,relevance_reason,biographical_precision_1_5,cultural_appropriateness_1_5,notes
B_bm25_k30,B,bm25,30,P078,Fernando De la Cruz,Male,1948,Dominican American,"Chicago, Illinois",1966: Moved to Chicago for manufacturing job | 1969: Married high school sweetheart | 1976: Became involved in local church activities | 1984: Laid off during economic downturn | 1987: Started new job as a bus driver,2,Chain Of Fools,Aretha Franklin,1968,"This song was a hit when Fernando was involved in local church activities, and Aretha Franklin's music might resonate with his cultural background and community involvement.",,,
B_bm25_k30,B,bm25,30,P078,Fernando De la Cruz,Male,1948,Dominican American,"Chicago, Illinois",1966: Moved to Chicago for manufacturing job | 1969: Married high school sweetheart | 1976: Became involved in local church activities | 1984: Laid off during economic downturn | 1987: Started new job as a bus driver,3,Do You Want To Know A Secret,The Beatles,1964,"The Beatles were globally popular, and this song could evoke memories of Fernando's early days in Chicago and his marriage in 1969.",,,
B_bm25_k30,B,bm25,30,P078,Fernando De la Cruz,Male,1948,Dominican American,"Chicago, Illinois",1966: Moved to Chicago for manufacturing job | 1969: Married high school sweetheart | 1976: Became involved in local church activities | 1984: Laid off during economic downturn | 1987: Started new job as a bus driver,4,Hot Fun In The Summertime,Sly & The Family Stone,1969,"This song was released the same year Fernando got married, potentially bringing back memories of that joyful time.",,,
B_bm25_k30,B,bm25,30,P078,Fernando De la Cruz,Male,1948,Dominican American,"Chicago, Illinois",1966: Moved to Chicago for manufacturing job | 1969: Married high school sweetheart | 1976: Became involved in local church activities | 1984: Laid off during economic downturn | 1987: Started new job as a bus driver,5,Mama's Pearl,Jackson 5,1971,"The Jackson 5 were popular in the 70s, and this song might remind Fernando of his family life and community involvement in the early 70s.",,,
B_bm25_k30,B,bm25,30,P078,Fernando De la Cruz,Male,1948,Dominican American,"Chicago, Illinois",1966: Moved to Chicago for manufacturing job | 1969: Married high school sweetheart | 1976: Became involved in local church activities | 1984: Laid off during economic downturn | 1987: Started new job as a bus driver,6,"You're The First, The Last, My Everything",Barry White,1975,"This romantic song might remind Fernando of his marriage and the love he shares with his wife, especially during challenging times.",,,
B_bm25_k30,B,bm25,30,P078,Fernando De la Cruz,Male,1948,Dominican American,"Chicago, Illinois",1966: Moved to Chicago for manufacturing job | 1969: Married high school sweetheart | 1976: Became involved in local church activities | 1984: Laid off during economic downturn | 1987: Started new job as a bus driver,7,Boogie Down,Eddie Kendricks,1974,A lively song from the 70s that could evoke memories of social gatherings and community events Fernando might have attended.,,,
B_bm25_k30,B,bm25,30,P078,Fernando De la Cruz,Male,1948,Dominican American,"Chicago, Illinois",1966: Moved to Chicago for manufacturing job | 1969: Married high school sweetheart | 1976: Became involved in local church activities | 1984: Laid off during economic downturn | 1987: Started new job as a bus driver,8,She's A Lady,Tom Jones,1971,This song's popularity in the early 70s might remind Fernando of the early years in his marriage and his appreciation for his wife.,,,
B_bm25_k30,B,bm25,30,P078,Fernando De la Cruz,Male,1948,Dominican American,"Chicago, Illinois",1966: Moved to Chicago for manufacturing job | 1969: Married high school sweetheart | 1976: Became involved in local church activities | 1984: Laid off during economic downturn | 1987: Started new job as a bus driver,9,Take A Letter Maria,R.B. Greaves,1970,The song's theme of work and relationships might resonate with Fernando's experience of being laid off and starting a new job.,,,
B_bm25_k30,B,bm25,30,P078,Fernando De la Cruz,Male,1948,Dominican American,"Chicago, Illinois",1966: Moved to Chicago for manufacturing job | 1969: Married high school sweetheart | 1976: Became involved in local church activities | 1984: Laid off during economic downturn | 1987: Started new job as a bus driver,10,Jean,Oliver,1969,"Released the same year as his marriage, this song might bring back memories of his early married life.",,,
B_bm25_k30,B,bm25,30,P171,Dolores Santos,Female,1940,Mexican American,"San Antonio, TX",1955: Started working as a seamstress in a local factory | 1961: Married and moved to a small house on the West Side | 1966: Joined the church choir and became a prominent community volunteer | 1972: Helped organize a local 'Day of the Dead' celebration | 1980: Lost her husband to a workplace accident,1,Can't Take My Eyes Off You,Frankie Valli,1967,"This song was popular during Dolores's time in the church choir, a period when she was actively involved in community activities and likely shared music with friends and family.",,,
B_bm25_k30,B,bm25,30,P171,Dolores Santos,Female,1940,Mexican American,"San Antonio, TX",1955: Started working as a seamstress in a local factory | 1961: Married and moved to a small house on the West Side | 1966: Joined the church choir and became a prominent community volunteer | 1972: Helped organize a local 'Day of the Dead' celebration | 1980: Lost her husband to a workplace accident,2,Chain Of Fools,Aretha Franklin,1968,This song's soulful vibe resonates with Dolores's cultural background and was popular during her active years in the community.,,,
B_bm25_k30,B,bm25,30,P171,Dolores Santos,Female,1940,Mexican American,"San Antonio, TX",1955: Started working as a seamstress in a local factory | 1961: Married and moved to a small house on the West Side | 1966: Joined the church choir and became a prominent community volunteer | 1972: Helped organize a local 'Day of the Dead' celebration | 1980: Lost her husband to a workplace accident,3,Mama's Pearl,Jackson 5,1971,"The Jackson 5 were widely popular, and this song might remind Dolores of family gatherings and celebrations in her community.",,,
B_bm25_k30,B,bm25,30,P171,Dolores Santos,Female,1940,Mexican American,"San Antonio, TX",1955: Started working as a seamstress in a local factory | 1961: Married and moved to a small house on the West Side | 1966: Joined the church choir and became a prominent community volunteer | 1972: Helped organize a local 'Day of the Dead' celebration | 1980: Lost her husband to a workplace accident,4,Hurting Each Other,Carpenters,1972,"Released during the time she helped organize 'Day of the Dead' celebrations, this song could connect to memories of community bonding.",,,
B_bm25_k30,B,bm25,30,P171,Dolores Santos,Female,1940,Mexican American,"San Antonio, TX",1955: Started working as a seamstress in a local factory | 1961: Married and moved to a small house on the West Side | 1966: Joined the church choir and became a prominent community volunteer | 1972: Helped organize a local 'Day of the Dead' celebration | 1980: Lost her husband to a workplace accident,5,"You're The First, The Last, My Everything",Barry White,1975,This song's romantic theme might evoke memories of her marriage and the love she shared with her late husband.,,,
B_bm25_k30,B,bm25,30,P171,Dolores Santos,Female,1940,Mexican American,"San Antonio, TX",1955: Started working as a seamstress in a local factory | 1961: Married and moved to a small house on the West Side | 1966: Joined the church choir and became a prominent community volunteer | 1972: Helped organize a local 'Day of the Dead' celebration | 1980: Lost her husband to a workplace accident,6,Do You Want To Know A Secret,The Beatles,1964,The Beatles' music was universally loved and likely part of Dolores's life during her early marriage years.,,,
B_bm25_k30,B,bm25,30,P171,Dolores Santos,Female,1940,Mexican American,"San Antonio, TX",1955: Started working as a seamstress in a local factory | 1961: Married and moved to a small house on the West Side | 1966: Joined the church choir and became a prominent community volunteer | 1972: Helped organize a local 'Day of the Dead' celebration | 1980: Lost her husband to a workplace accident,7,Take A Letter Maria,R.B. Greaves,1970,This song's narrative about work and relationships could resonate with Dolores's time working as a seamstress.,,,
B_bm25_k30,B,bm25,30,P171,Dolores Santos,Female,1940,Mexican American,"San Antonio, TX",1955: Started working as a seamstress in a local factory | 1961: Married and moved to a small house on the West Side | 1966: Joined the church choir and became a prominent community volunteer | 1972: Helped organize a local 'Day of the Dead' celebration | 1980: Lost her husband to a workplace accident,8,Greenfields,The Brothers Four,1960,This song's gentle melody and themes of nostalgia could evoke memories of her early years in San Antonio.,,,
B_bm25_k30,B,bm25,30,P171,Dolores Santos,Female,1940,Mexican American,"San Antonio, TX",1955: Started working as a seamstress in a local factory | 1961: Married and moved to a small house on the West Side | 1966: Joined the church choir and became a prominent community volunteer | 1972: Helped organize a local 'Day of the Dead' celebration | 1980: Lost her husband to a workplace accident,9,1-2-3,Len Barry,1965,"A popular dance tune during her youth, it might remind Dolores of social events and dances she attended.",,,
B_bm25_k30,B,bm25,30,P171,Dolores Santos,Female,1940,Mexican American,"San Antonio, TX",1955: Started working as a seamstress in a local factory | 1961: Married and moved to a small house on the West Side | 1966: Joined the church choir and became a prominent community volunteer | 1972: Helped organize a local 'Day of the Dead' celebration | 1980: Lost her husband to a workplace accident,10,She's A Lady,Tom Jones,1971,This song might resonate with Dolores's sense of self and identity as a strong woman in her community.,,,
B_bm25_k30,B,bm25,30,P133,James Kowalski,Male,1946,Polish American,"Cleveland, Ohio",1964: Graduated high school and joined a local factory | 1966: Drafted into Vietnam War | 1971: Returned and took up woodworking | 1973: Married childhood sweetheart,1,Do You Want To Know A Secret,The Beatles,1964,"This song was released during James's high school graduation year and the beginning of his work at a local factory. The Beatles were incredibly popular, and this song might evoke memories of his teenage years.",,,
B_bm25_k30,B,bm25,30,P133,James Kowalski,Male,1946,Polish American,"Cleveland, Ohio",1964: Graduated high school and joined a local factory | 1966: Drafted into Vietnam War | 1971: Returned and took up woodworking | 1973: Married childhood sweetheart,2,Did You Ever Have To Make Up Your Mind?,The Lovin' Spoonful,1966,"Released during the year James was drafted into the Vietnam War, this song could resonate with the difficult decisions and life changes he faced at that time.",,,
B_bm25_k30,B,bm25,30,P133,James Kowalski,Male,1946,Polish American,"Cleveland, Ohio",1964: Graduated high school and joined a local factory | 1966: Drafted into Vietnam War | 1971: Returned and took up woodworking | 1973: Married childhood sweetheart,3,Mama's Pearl,Jackson 5,1971,This song came out the year James returned from the Vietnam War and began woodworking. The upbeat nature of the Jackson 5 may bring back positive memories of reintegrating into civilian life.,,,
B_bm25_k30,B,bm25,30,P133,James Kowalski,Male,1946,Polish American,"Cleveland, Ohio",1964: Graduated high school and joined a local factory | 1966: Drafted into Vietnam War | 1971: Returned and took up woodworking | 1973: Married childhood sweetheart,4,She's A Lady,Tom Jones,1971,"Released in the same year James returned from the war, this song might remind him of his wife and their early years together.",,,
B_bm25_k30,B,bm25,30,P133,James Kowalski,Male,1946,Polish American,"Cleveland, Ohio",1964: Graduated high school and joined a local factory | 1966: Drafted into Vietnam War | 1971: Returned and took up woodworking | 1973: Married childhood sweetheart,5,Hot Fun In The Summertime,Sly & The Family Stone,1969,"This song was popular during the late 60s, a time when James was serving in Vietnam. It might evoke memories of summer and simpler times before the war.",,,
B_bm25_k30,B,bm25,30,P133,James Kowalski,Male,1946,Polish American,"Cleveland, Ohio",1964: Graduated high school and joined a local factory | 1966: Drafted into Vietnam War | 1971: Returned and took up woodworking | 1973: Married childhood sweetheart,6,Can't Take My Eyes Off You,Frankie Valli,1967,"Released during James's time in the military, this romantic song could remind him of his sweetheart back home, whom he later married.",,,
B_bm25_k30,B,bm25,30,P133,James Kowalski,Male,1946,Polish American,"Cleveland, Ohio",1964: Graduated high school and joined a local factory | 1966: Drafted into Vietnam War | 1971: Returned and took up woodworking | 1973: Married childhood sweetheart,7,Chain Of Fools,Aretha Franklin,1968,This song was released during a turbulent time in American history and might resonate with James's experiences during the Vietnam War.,,,
B_bm25_k30,B,bm25,30,P133,James Kowalski,Male,1946,Polish American,"Cleveland, Ohio",1964: Graduated high school and joined a local factory | 1966: Drafted into Vietnam War | 1971: Returned and took up woodworking | 1973: Married childhood sweetheart,8,Little Bit O' Soul,The Music Explosion,1967,This upbeat song was popular during James's military service and might bring back memories of camaraderie and the music that kept spirits high.,,,
B_bm25_k30,B,bm25,30,P133,James Kowalski,Male,1946,Polish American,"Cleveland, Ohio",1964: Graduated high school and joined a local factory | 1966: Drafted into Vietnam War | 1971: Returned and took up woodworking | 1973: Married childhood sweetheart,9,Jean,Oliver,1969,"Released during his service in Vietnam, this gentle song could evoke memories of longing and hope for the future.",,,
B_bm25_k30,B,bm25,30,P133,James Kowalski,Male,1946,Polish American,"Cleveland, Ohio",1964: Graduated high school and joined a local factory | 1966: Drafted into Vietnam War | 1971: Returned and took up woodworking | 1973: Married childhood sweetheart,10,Take A Letter Maria,R.B. Greaves,1970,"This song was released just before James returned from Vietnam and started his new life, possibly reminding him of the transition from military to civilian life.",,,
B_bm25_k30,B,bm25,30,P116,Robert Thompson,Male,1945,White American (Appalachian),"Charleston, West Virginia",1963: Worked in a coal mine after high school | 1968: Injured and forced to leave mining job | 1971: Trained as a truck driver | 1977: Purchased first home,1,Can't Take My Eyes Off You,Frankie Valli,1967,This song was popular during Robert's early adulthood and aligns with his cultural background. It was a major hit in the US and likely a familiar tune during his formative years.,,,
B_bm25_k30,B,bm25,30,P116,Robert Thompson,Male,1945,White American (Appalachian),"Charleston, West Virginia",1963: Worked in a coal mine after high school | 1968: Injured and forced to leave mining job | 1971: Trained as a truck driver | 1977: Purchased first home,2,Chain Of Fools,Aretha Franklin,1968,This song was released around the time Robert had to leave his mining job due to injury. It might resonate with the emotions of that period and is a classic American soul song.,,,
B_bm25_k30,B,bm25,30,P116,Robert Thompson,Male,1945,White American (Appalachian),"Charleston, West Virginia",1963: Worked in a coal mine after high school | 1968: Injured and forced to leave mining job | 1971: Trained as a truck driver | 1977: Purchased first home,3,She's A Lady,Tom Jones,1971,"Released the same year Robert trained as a truck driver, this song could remind him of the transition to a new career and the era's popular music.",,,
B_bm25_k30,B,bm25,30,P116,Robert Thompson,Male,1945,White American (Appalachian),"Charleston, West Virginia",1963: Worked in a coal mine after high school | 1968: Injured and forced to leave mining job | 1971: Trained as a truck driver | 1977: Purchased first home,4,Hot Fun In The Summertime,Sly & The Family Stone,1969,"This song captures the carefree spirit of summer and was popular during Robert's mid-20s, a time likely filled with personal and cultural memories.",,,
B_bm25_k30,B,bm25,30,P116,Robert Thompson,Male,1945,White American (Appalachian),"Charleston, West Virginia",1963: Worked in a coal mine after high school | 1968: Injured and forced to leave mining job | 1971: Trained as a truck driver | 1977: Purchased first home,5,Take A Letter Maria,R.B. Greaves,1970,This song's storytelling style and its popularity in the US during Robert's early 20s make it a relatable piece from his young adult life.,,,
B_bm25_k30,B,bm25,30,P116,Robert Thompson,Male,1945,White American (Appalachian),"Charleston, West Virginia",1963: Worked in a coal mine after high school | 1968: Injured and forced to leave mining job | 1971: Trained as a truck driver | 1977: Purchased first home,6,Mama's Pearl,Jackson 5,1971,The upbeat and youthful energy of this song aligns with the time Robert was starting a new chapter as a truck driver.,,,
B_bm25_k30,B,bm25,30,P116,Robert Thompson,Male,1945,White American (Appalachian),"Charleston, West Virginia",1963: Worked in a coal mine after high school | 1968: Injured and forced to leave mining job | 1971: Trained as a truck driver | 1977: Purchased first home,7,Goodbye Yellow Brick Road,Elton John,1974,"This song's reflective nature might resonate with Robert's experiences and dreams during the mid-70s, a period of settling into his adult life.",,,
B_bm25_k30,B,bm25,30,P116,Robert Thompson,Male,1945,White American (Appalachian),"Charleston, West Virginia",1963: Worked in a coal mine after high school | 1968: Injured and forced to leave mining job | 1971: Trained as a truck driver | 1977: Purchased first home,8,Boogie Down,Eddie Kendricks,1974,The lively and danceable nature of this song could evoke memories of social gatherings and enjoyment during Robert's early 30s.,,,
B_bm25_k30,B,bm25,30,P116,Robert Thompson,Male,1945,White American (Appalachian),"Charleston, West Virginia",1963: Worked in a coal mine after high school | 1968: Injured and forced to leave mining job | 1971: Trained as a truck driver | 1977: Purchased first home,9,Greenfields,The Brothers Four,1960,"Though slightly before his reminiscence bump, this song's nostalgic and folk style aligns with Robert's Appalachian cultural background.",,,
B_bm25_k30,B,bm25,30,P116,Robert Thompson,Male,1945,White American (Appalachian),"Charleston, West Virginia",1963: Worked in a coal mine after high school | 1968: Injured and forced to leave mining job | 1971: Trained as a truck driver | 1977: Purchased first home,10,Did You Ever Have To Make Up Your Mind?,The Lovin' Spoonful,1966,This song's playful and reflective lyrics may resonate with the choices and changes Robert faced during his early adult years.,,,
B_bm25_k30,B,bm25,30,P019,Pauline Deschamps,Female,1939,Haitian American,"New York, New York",1957: Immigrated to the US and settled in New York City | 1960: Started working as a hotel worker in Manhattan | 1964: Met husband through local Haitian community | 1968: Gave birth to twin daughters | 1975: Became supervisor at the hotel,1,Do You Want To Know A Secret,The Beatles,1964,"This song was released during the time Pauline was settling into New York and starting her career. The Beatles were extremely popular, and this song could evoke memories of her early years in the city.",,,
B_bm25_k30,B,bm25,30,P019,Pauline Deschamps,Female,1939,Haitian American,"New York, New York",1957: Immigrated to the US and settled in New York City | 1960: Started working as a hotel worker in Manhattan | 1964: Met husband through local Haitian community | 1968: Gave birth to twin daughters | 1975: Became supervisor at the hotel,2,Can't Take My Eyes Off You,Frankie Valli,1967,"This romantic song might remind Pauline of meeting her husband through the local Haitian community in 1964, a significant life event.",,,
B_bm25_k30,B,bm25,30,P019,Pauline Deschamps,Female,1939,Haitian American,"New York, New York",1957: Immigrated to the US and settled in New York City | 1960: Started working as a hotel worker in Manhattan | 1964: Met husband through local Haitian community | 1968: Gave birth to twin daughters | 1975: Became supervisor at the hotel,3,Chain Of Fools,Aretha Franklin,1968,"Released the same year Pauline gave birth to her twin daughters, this soulful song might connect with her experiences of motherhood and family life.",,,
B_bm25_k30,B,bm25,30,P019,Pauline Deschamps,Female,1939,Haitian American,"New York, New York",1957: Immigrated to the US and settled in New York City | 1960: Started working as a hotel worker in Manhattan | 1964: Met husband through local Haitian community | 1968: Gave birth to twin daughters | 1975: Became supervisor at the hotel,4,Greenfields,The Brothers Four,1960,"This song was popular when Pauline began working in Manhattan, potentially reminding her of her early work experiences and the start of her new life in the US.",,,
B_bm25_k30,B,bm25,30,P019,Pauline Deschamps,Female,1939,Haitian American,"New York, New York",1957: Immigrated to the US and settled in New York City | 1960: Started working as a hotel worker in Manhattan | 1964: Met husband through local Haitian community | 1968: Gave birth to twin daughters | 1975: Became supervisor at the hotel,5,1-2-3,Len Barry,1965,This upbeat song could evoke memories of Pauline's social life and community activities during her early years in New York.,,,
B_bm25_k30,B,bm25,30,P019,Pauline Deschamps,Female,1939,Haitian American,"New York, New York",1957: Immigrated to the US and settled in New York City | 1960: Started working as a hotel worker in Manhattan | 1964: Met husband through local Haitian community | 1968: Gave birth to twin daughters | 1975: Became supervisor at the hotel,6,Take A Letter Maria,R.B. Greaves,1970,"This song might remind Pauline of her professional growth, as she became a supervisor at the hotel in 1975.",,,
B_bm25_k30,B,bm25,30,P019,Pauline Deschamps,Female,1939,Haitian American,"New York, New York",1957: Immigrated to the US and settled in New York City | 1960: Started working as a hotel worker in Manhattan | 1964: Met husband through local Haitian community | 1968: Gave birth to twin daughters | 1975: Became supervisor at the hotel,7,Mama's Pearl,Jackson 5,1971,"This song could connect with Pauline's experiences as a mother, especially with young children during the early 70s.",,,
B_bm25_k30,B,bm25,30,P019,Pauline Deschamps,Female,1939,Haitian American,"New York, New York",1957: Immigrated to the US and settled in New York City | 1960: Started working as a hotel worker in Manhattan | 1964: Met husband through local Haitian community | 1968: Gave birth to twin daughters | 1975: Became supervisor at the hotel,8,Hot Fun In The Summertime,Sly & The Family Stone,1969,This song might evoke memories of family outings and summer activities with her daughters during the late 60s.,,,
B_bm25_k30,B,bm25,30,P019,Pauline Deschamps,Female,1939,Haitian American,"New York, New York",1957: Immigrated to the US and settled in New York City | 1960: Started working as a hotel worker in Manhattan | 1964: Met husband through local Haitian community | 1968: Gave birth to twin daughters | 1975: Became supervisor at the hotel,9,Did You Ever Have To Make Up Your Mind?,The Lovin' Spoonful,1966,"This song could resonate with Pauline's decision-making process during her early years in New York, balancing work and personal life.",,,
B_bm25_k30,B,bm25,30,P019,Pauline Deschamps,Female,1939,Haitian American,"New York, New York",1957: Immigrated to the US and settled in New York City | 1960: Started working as a hotel worker in Manhattan | 1964: Met husband through local Haitian community | 1968: Gave birth to twin daughters | 1975: Became supervisor at the hotel,10,Jean,Oliver,1969,This gentle song might bring back memories of her family life and personal reflections during the late 60s.,,,
B_bm25_k30,B,bm25,30,P220,Rina Patel,Female,1963,Indian American,"Queens, New York","1980: Started work as a sales assistant in a department store | 1985: Married Raj, a software developer she met through family friends | 1986: Gave birth to her first child, Asha | 1990: Began volunteering at a local cultural center | 1991: Organized a series of workshops on Indian classical dance",1,Manic Monday,The Bangles,1986,"This song was popular during the time Rina was raising her children and volunteering, capturing the busy yet fulfilling nature of her life.",,,
B_bm25_k30,B,bm25,30,P220,Rina Patel,Female,1963,Indian American,"Queens, New York","1980: Started work as a sales assistant in a department store | 1985: Married Raj, a software developer she met through family friends | 1986: Gave birth to her first child, Asha | 1990: Began volunteering at a local cultural center | 1991: Organized a series of workshops on Indian classical dance",2,"When The Going Gets Tough, The Tough Get Going",Billy Ocean,1986,"This upbeat song reflects resilience, a quality Rina likely embraced while managing family and community activities.",,,
B_bm25_k30,B,bm25,30,P220,Rina Patel,Female,1963,Indian American,"Queens, New York","1980: Started work as a sales assistant in a department store | 1985: Married Raj, a software developer she met through family friends | 1986: Gave birth to her first child, Asha | 1990: Began volunteering at a local cultural center | 1991: Organized a series of workshops on Indian classical dance",3,Simply Irresistible,Robert Palmer,1988,"This song was a hit during a period when Rina was actively involved in community events, possibly bringing back memories of social gatherings.",,,
B_bm25_k30,B,bm25,30,P220,Rina Patel,Female,1963,Indian American,"Queens, New York","1980: Started work as a sales assistant in a department store | 1985: Married Raj, a software developer she met through family friends | 1986: Gave birth to her first child, Asha | 1990: Began volunteering at a local cultural center | 1991: Organized a series of workshops on Indian classical dance",4,Express Yourself,Madonna,1989,"Madonna's empowering anthem aligns with Rina's role in organizing cultural workshops, encouraging self-expression.",,,
B_bm25_k30,B,bm25,30,P220,Rina Patel,Female,1963,Indian American,"Queens, New York","1980: Started work as a sales assistant in a department store | 1985: Married Raj, a software developer she met through family friends | 1986: Gave birth to her first child, Asha | 1990: Began volunteering at a local cultural center | 1991: Organized a series of workshops on Indian classical dance",5,Longer,Dan Fogelberg,1980,"Released the same year Rina started her job, this romantic ballad might evoke memories of her early married life.",,,
B_bm25_k30,B,bm25,30,P220,Rina Patel,Female,1963,Indian American,"Queens, New York","1980: Started work as a sales assistant in a department store | 1985: Married Raj, a software developer she met through family friends | 1986: Gave birth to her first child, Asha | 1990: Began volunteering at a local cultural center | 1991: Organized a series of workshops on Indian classical dance",6,R.O.C.K. In The U.S.A. (A Salute to 60's Rock),John Mellencamp,1986,"This nostalgic tribute to 60s rock could remind Rina of her teenage years in Queens, New York.",,,
B_bm25_k30,B,bm25,30,P220,Rina Patel,Female,1963,Indian American,"Queens, New York","1980: Started work as a sales assistant in a department store | 1985: Married Raj, a software developer she met through family friends | 1986: Gave birth to her first child, Asha | 1990: Began volunteering at a local cultural center | 1991: Organized a series of workshops on Indian classical dance",7,There'll Be Sad Songs (To Make You Cry),Billy Ocean,1986,The emotional depth of this song might resonate with Rina's experiences of love and family.,,,
B_bm25_k30,B,bm25,30,P220,Rina Patel,Female,1963,Indian American,"Queens, New York","1980: Started work as a sales assistant in a department store | 1985: Married Raj, a software developer she met through family friends | 1986: Gave birth to her first child, Asha | 1990: Began volunteering at a local cultural center | 1991: Organized a series of workshops on Indian classical dance",8,Burning Heart,Survivor,1986,The motivational theme of this song may connect with Rina's dedication to community service.,,,
B_bm25_k30,B,bm25,30,P220,Rina Patel,Female,1963,Indian American,"Queens, New York","1980: Started work as a sales assistant in a department store | 1985: Married Raj, a software developer she met through family friends | 1986: Gave birth to her first child, Asha | 1990: Began volunteering at a local cultural center | 1991: Organized a series of workshops on Indian classical dance",9,"Yes, I'm Ready",Teri DeSario With K.C.,1980,"This romantic duet aligns with the year Rina began her career, possibly linking to her readiness for new beginnings.",,,
B_bm25_k30,B,bm25,30,P220,Rina Patel,Female,1963,Indian American,"Queens, New York","1980: Started work as a sales assistant in a department store | 1985: Married Raj, a software developer she met through family friends | 1986: Gave birth to her first child, Asha | 1990: Began volunteering at a local cultural center | 1991: Organized a series of workshops on Indian classical dance",10,"Working My Way Back To You/Forgive Me, Girl",The Spinners,1980,The themes of reconciliation and love might resonate with Rina's early family life and marriage.,,,
B_bm25_k30,B,bm25,30,P163,Giuseppe Romano,Male,1939,Italian American,"Providence, RI",1957: Joined his family’s carpentry business | 1961: Married a local girl from his community | 1965: Expanded the family business with his brothers | 1972: Became active in local church activities | 1984: Retired and focused on gardening,1,Can't Take My Eyes Off You,Frankie Valli,1967,"This song by Frankie Valli, an Italian-American artist, is likely to resonate with Giuseppe's cultural background. Released during his active years in the family business and community, it may evoke memories of social gatherings and celebrations.",,,
B_bm25_k30,B,bm25,30,P163,Giuseppe Romano,Male,1939,Italian American,"Providence, RI",1957: Joined his family’s carpentry business | 1961: Married a local girl from his community | 1965: Expanded the family business with his brothers | 1972: Became active in local church activities | 1984: Retired and focused on gardening,2,Chain Of Fools,Aretha Franklin,1968,Aretha Franklin's soulful hit was popular during the time Giuseppe was expanding his family business. The song's energy and emotion could remind him of the hard work and camaraderie with his brothers.,,,
B_bm25_k30,B,bm25,30,P163,Giuseppe Romano,Male,1939,Italian American,"Providence, RI",1957: Joined his family’s carpentry business | 1961: Married a local girl from his community | 1965: Expanded the family business with his brothers | 1972: Became active in local church activities | 1984: Retired and focused on gardening,3,Greenfields,The Brothers Four,1960,This song was released around the time Giuseppe got married. Its nostalgic and soothing melody might bring back memories of his early married life and the beginnings of his family.,,,
B_bm25_k30,B,bm25,30,P163,Giuseppe Romano,Male,1939,Italian American,"Providence, RI",1957: Joined his family’s carpentry business | 1961: Married a local girl from his community | 1965: Expanded the family business with his brothers | 1972: Became active in local church activities | 1984: Retired and focused on gardening,4,Can't You Hear My Heartbeat,Herman's Hermits,1965,"Released during the expansion of his family business, this upbeat song could remind Giuseppe of the vibrant and optimistic period in his life.",,,
B_bm25_k30,B,bm25,30,P163,Giuseppe Romano,Male,1939,Italian American,"Providence, RI",1957: Joined his family’s carpentry business | 1961: Married a local girl from his community | 1965: Expanded the family business with his brothers | 1972: Became active in local church activities | 1984: Retired and focused on gardening,5,Mama's Pearl,Jackson 5,1971,"As Giuseppe became active in local church activities, this song's youthful and lively spirit might connect with his involvement in community and family life.",,,
B_bm25_k30,B,bm25,30,P163,Giuseppe Romano,Male,1939,Italian American,"Providence, RI",1957: Joined his family’s carpentry business | 1961: Married a local girl from his community | 1965: Expanded the family business with his brothers | 1972: Became active in local church activities | 1984: Retired and focused on gardening,6,Hurting Each Other,Carpenters,1972,"During a time when Giuseppe was active in church activities, the Carpenters' harmonious sound might resonate with his sense of community and family.",,,
B_bm25_k30,B,bm25,30,P163,Giuseppe Romano,Male,1939,Italian American,"Providence, RI",1957: Joined his family’s carpentry business | 1961: Married a local girl from his community | 1965: Expanded the family business with his brothers | 1972: Became active in local church activities | 1984: Retired and focused on gardening,7,Hot Fun In The Summertime,Sly & The Family Stone,1969,"This song's carefree vibe may evoke memories of summer events and gatherings in his hometown of Providence, RI.",,,
B_bm25_k30,B,bm25,30,P163,Giuseppe Romano,Male,1939,Italian American,"Providence, RI",1957: Joined his family’s carpentry business | 1961: Married a local girl from his community | 1965: Expanded the family business with his brothers | 1972: Became active in local church activities | 1984: Retired and focused on gardening,8,Take A Letter Maria,R.B. Greaves,1970,The song's narrative about work and relationships might remind Giuseppe of his time in the carpentry business and his interactions with colleagues and clients.,,,
B_bm25_k30,B,bm25,30,P163,Giuseppe Romano,Male,1939,Italian American,"Providence, RI",1957: Joined his family’s carpentry business | 1961: Married a local girl from his community | 1965: Expanded the family business with his brothers | 1972: Became active in local church activities | 1984: Retired and focused on gardening,9,Little Bit O' Soul,The Music Explosion,1967,This energetic song could bring back memories of the dynamic and lively atmosphere during the expansion of his family business.,,,
B_bm25_k30,B,bm25,30,P163,Giuseppe Romano,Male,1939,Italian American,"Providence, RI",1957: Joined his family’s carpentry business | 1961: Married a local girl from his community | 1965: Expanded the family business with his brothers | 1972: Became active in local church activities | 1984: Retired and focused on gardening,10,Did You Ever Have To Make Up Your Mind?,The Lovin' Spoonful,1966,This song's theme of decision-making might resonate with Giuseppe's experiences in expanding the family business and making important life choices.,,,
B_bm25_k30,B,bm25,30,P034,Li Wei,Female,1955,Chinese American,"Seattle, Washington",1971: Started work as a cashier in the family grocery store | 1976: Married and had first child | 1979: Opened a small clothing alteration business | 1983: Became active in local Chinese cultural association | 1990: Expanded business to include tailoring services,1,Mama's Pearl,Jackson 5,1971,This song was popular during Li Wei's early adulthood when she started working in her family grocery store. The upbeat and familiar tune may evoke memories from that time.,,,
